,Year,Amount,Use Chip,Errors?,Is Fraud?
15908,2012,$60.60,Swipe Transaction,N/A,No
15909,2012,$162.67,Swipe Transaction,N/A,No
15910,2012,$53.26,Swipe Transaction,Technical Glitch,No
15911,2012,$30.39,Swipe Transaction,N/A,No
15912,2012,$101.70,Swipe Transaction,N/A,No
15913,2012,$77.00,Swipe Transaction,N/A,No
15914,2012,$162.37,Swipe Transaction,N/A,No
15915,2012,$82.56,Swipe Transaction,N/A,No
15916,2012,$69.45,Swipe Transaction,N/A,No
15917,2012,$1078.98,Online Transaction,N/A,No
15918,2012,$143.43,Online Transaction,N/A,No
15919,2012,$91.73,Swipe Transaction,N/A,No
15920,2012,$43.15,Swipe Transaction,N/A,No
15921,2012,$123.53,Swipe Transaction,N/A,No
15922,2012,$41.74,Swipe Transaction,N/A,No
15923,2012,$118.72,Swipe Transaction,N/A,No
15924,2012,$155.21,Swipe Transaction,N/A,No
15925,2012,$180.00,Swipe Transaction,N/A,No
15926,2012,$95.82,Swipe Transaction,N/A,No
15927,2012,$65.07,Swipe Transaction,N/A,No
15928,2012,$-60.00,Swipe Transaction,N/A,No
15929,2012,$129.30,Online Transaction,N/A,No
15930,2012,$60.00,Swipe Transaction,N/A,No
15931,2012,$27.77,Swipe Transaction,N/A,No
15932,2012,$46.25,Swipe Transaction,N/A,No
15933,2012,$168.81,Swipe Transaction,N/A,No
15934,2012,$100.87,Swipe Transaction,N/A,No
15935,2012,$386.00,Online Transaction,N/A,No
15936,2012,$197.00,Swipe Transaction,N/A,No
15937,2012,$130.00,Swipe Transaction,N/A,No
15938,2012,$70.83,Swipe Transaction,N/A,No
15939,2012,$155.02,Swipe Transaction,N/A,No
15940,2012,$85.60,Swipe Transaction,N/A,No
15941,2012,$167.34,Online Transaction,N/A,No
15942,2013,$127.65,Swipe Transaction,N/A,No
15943,2013,$142.41,Swipe Transaction,N/A,No
15944,2013,$120.52,Swipe Transaction,Insufficient Balance,No
15945,2013,$11.72,Swipe Transaction,N/A,No
15946,2013,$152.35,Swipe Transaction,N/A,No
15947,2013,$138.13,Swipe Transaction,N/A,No
15948,2013,$115.41,Online Transaction,N/A,No
15949,2013,$10.03,Swipe Transaction,N/A,No
15950,2013,$10.61,Swipe Transaction,N/A,No
15951,2013,$138.37,Swipe Transaction,N/A,No
15952,2013,$72.33,Swipe Transaction,N/A,No
15953,2013,$54.73,Online Transaction,N/A,No
15954,2013,$206.13,Swipe Transaction,N/A,No
15955,2013,$-197.00,Swipe Transaction,N/A,No
15956,2013,$189.66,Online Transaction,Technical Glitch,No
15957,2013,$-386.00,Online Transaction,N/A,No
15958,2013,$125.77,Online Transaction,N/A,No
15959,2013,$136.16,Swipe Transaction,N/A,No
15960,2013,$80.28,Swipe Transaction,N/A,No
15961,2013,$100.82,Swipe Transaction,N/A,No
15962,2013,$56.17,Swipe Transaction,N/A,No
15963,2013,$162.41,Swipe Transaction,N/A,No
15964,2013,$127.92,Swipe Transaction,N/A,No
15965,2013,$150.78,Online Transaction,N/A,No
15966,2013,$45.72,Swipe Transaction,N/A,No
15967,2013,$116.68,Swipe Transaction,Insufficient Balance,No
15968,2013,$38.43,Swipe Transaction,N/A,No
15969,2013,$85.90,Swipe Transaction,N/A,No
15970,2013,$140.99,Swipe Transaction,N/A,No
15971,2013,$47.12,Swipe Transaction,N/A,No
15972,2013,$148.52,Swipe Transaction,N/A,No
15973,2013,$113.90,Swipe Transaction,N/A,No
15974,2013,$117.74,Swipe Transaction,N/A,No
15975,2013,$67.57,Swipe Transaction,N/A,No
15976,2013,$114.97,Swipe Transaction,N/A,No
15977,2013,$40.74,Swipe Transaction,N/A,No
15978,2013,$63.61,Swipe Transaction,N/A,No
15979,2013,$-67.00,Swipe Transaction,N/A,No
15980,2013,$67.00,Swipe Transaction,N/A,No
15981,2013,$76.35,Swipe Transaction,N/A,No
15982,2013,$124.61,Swipe Transaction,N/A,No
15983,2013,$166.81,Swipe Transaction,N/A,No
15984,2013,$117.26,Swipe Transaction,N/A,No
15985,2013,$21.19,Swipe Transaction,N/A,No
15986,2013,$117.00,Swipe Transaction,N/A,No
15987,2013,$111.36,Swipe Transaction,Insufficient Balance,No
15988,2013,$37.15,Swipe Transaction,N/A,No
15989,2013,$115.12,Swipe Transaction,N/A,No
15990,2013,$116.59,Swipe Transaction,N/A,No
15991,2013,$119.45,Swipe Transaction,N/A,No
15992,2013,$129.27,Swipe Transaction,N/A,No
15993,2013,$139.60,Swipe Transaction,N/A,No
15994,2013,$40.65,Swipe Transaction,N/A,No
15995,2013,$170.97,Swipe Transaction,N/A,No
15996,2013,$147.22,Swipe Transaction,N/A,No
15997,2013,$10.07,Swipe Transaction,N/A,No
15998,2013,$32.81,Swipe Transaction,N/A,No
15999,2013,$123.74,Swipe Transaction,N/A,No
16000,2013,$35.90,Swipe Transaction,N/A,No
16001,2013,$74.20,Swipe Transaction,N/A,No
16002,2013,$93.27,Swipe Transaction,N/A,No
16003,2013,$209.16,Online Transaction,N/A,No
16004,2013,$29.20,Swipe Transaction,N/A,No
16005,2013,$102.28,Swipe Transaction,N/A,No
16006,2013,$117.69,Swipe Transaction,Insufficient Balance,No
16007,2013,$90.90,Swipe Transaction,N/A,No
16008,2013,$46.59,Swipe Transaction,N/A,No
16009,2013,$200.66,Online Transaction,N/A,No
16010,2013,$106.88,Swipe Transaction,N/A,No
16011,2013,$152.75,Swipe Transaction,N/A,No
16012,2013,$126.97,Swipe Transaction,N/A,No
16013,2013,$168.04,Swipe Transaction,N/A,No
16014,2013,$81.02,Swipe Transaction,N/A,No
16015,2013,$45.27,Swipe Transaction,N/A,No
16016,2013,$47.77,Swipe Transaction,N/A,No
16017,2013,$160.00,Swipe Transaction,N/A,No
16018,2013,$108.86,Swipe Transaction,N/A,No
16019,2013,$170.58,Swipe Transaction,N/A,No
16020,2013,$39.63,Swipe Transaction,N/A,No
16021,2013,$139.85,Swipe Transaction,N/A,No
16022,2013,$39.94,Swipe Transaction,N/A,No
16023,2013,$124.70,Swipe Transaction,N/A,No
16024,2013,$28.34,Swipe Transaction,N/A,No
16025,2013,$149.60,Swipe Transaction,N/A,No
16026,2013,$155.25,Swipe Transaction,N/A,No
16027,2013,$35.90,Swipe Transaction,N/A,No
16028,2013,$812.21,Online Transaction,N/A,No
16029,2013,$58.62,Swipe Transaction,N/A,No
16030,2013,$134.02,Swipe Transaction,N/A,No
16031,2013,$120.00,Swipe Transaction,Insufficient Balance,No
16032,2013,$140.00,Swipe Transaction,N/A,No
16033,2013,$89.56,Swipe Transaction,N/A,No
16034,2013,$155.44,Swipe Transaction,N/A,No
16035,2013,$111.92,Swipe Transaction,N/A,No
16036,2013,$130.88,Swipe Transaction,N/A,No
16037,2013,$62.85,Swipe Transaction,N/A,No
16038,2013,$78.14,Swipe Transaction,N/A,No
16039,2013,$113.91,Swipe Transaction,N/A,No
16040,2013,$46.32,Swipe Transaction,N/A,No
16041,2013,$121.00,Swipe Transaction,N/A,No
16042,2013,$424.00,Swipe Transaction,N/A,No
16043,2013,$55.68,Swipe Transaction,N/A,No
16044,2013,$14.26,Swipe Transaction,N/A,No
16045,2013,$12.41,Swipe Transaction,N/A,No
16046,2013,$171.63,Swipe Transaction,N/A,No
16047,2013,$-424.00,Swipe Transaction,N/A,No
16048,2013,$-121.00,Swipe Transaction,N/A,No
16049,2013,$164.22,Swipe Transaction,N/A,No
16050,2013,$118.46,Swipe Transaction,N/A,No
16051,2013,$27.69,Swipe Transaction,N/A,No
16052,2013,$114.83,Swipe Transaction,N/A,No
16053,2013,$147.02,Swipe Transaction,N/A,No
16054,2013,$39.26,Swipe Transaction,N/A,No
16055,2013,$66.32,Online Transaction,N/A,No
16056,2013,$177.16,Swipe Transaction,N/A,No
16057,2013,$25.01,Swipe Transaction,N/A,No
16058,2013,$14.63,Swipe Transaction,N/A,No
16059,2013,$171.44,Swipe Transaction,N/A,No
16060,2013,$451.21,Swipe Transaction,N/A,No
16061,2013,$133.05,Swipe Transaction,N/A,No
16062,2013,$105.60,Swipe Transaction,N/A,No
16063,2013,$24.42,Online Transaction,N/A,No
16064,2013,$120.26,Swipe Transaction,Insufficient Balance,No
16065,2013,$17.06,Swipe Transaction,N/A,No
16066,2013,$323.27,Swipe Transaction,N/A,No
16067,2013,$77.27,Swipe Transaction,N/A,No
16068,2013,$115.65,Online Transaction,N/A,No
16069,2013,$35.34,Swipe Transaction,N/A,No
16070,2013,$117.95,Swipe Transaction,N/A,No
16071,2013,$19.02,Online Transaction,N/A,No
16072,2013,$143.59,Swipe Transaction,N/A,No
16073,2013,$90.38,Online Transaction,N/A,No
16074,2013,$42.87,Swipe Transaction,N/A,No
16075,2013,$141.49,Swipe Transaction,N/A,No
16076,2013,$36.57,Swipe Transaction,N/A,No
16077,2013,$10.41,Swipe Transaction,N/A,No
16078,2013,$208.55,Online Transaction,N/A,No
16079,2013,$105.46,Swipe Transaction,N/A,No
16080,2013,$105.36,Swipe Transaction,N/A,No
16081,2013,$87.72,Swipe Transaction,N/A,No
16082,2013,$99.62,Swipe Transaction,N/A,No
16083,2013,$62.18,Swipe Transaction,N/A,No
16084,2013,$128.84,Swipe Transaction,N/A,No
16085,2013,$25.35,Swipe Transaction,N/A,No
16086,2013,$193.03,Swipe Transaction,N/A,No
16087,2013,$62.82,Swipe Transaction,N/A,No
16088,2013,$42.47,Swipe Transaction,N/A,No
16089,2013,$105.53,Swipe Transaction,N/A,No
16090,2013,$145.98,Swipe Transaction,N/A,No
16091,2013,$115.71,Swipe Transaction,N/A,No
16092,2013,$138.61,Swipe Transaction,N/A,No
16093,2013,$121.34,Swipe Transaction,Insufficient Balance,No
16094,2013,$145.79,Swipe Transaction,N/A,No
16095,2013,$170.41,Swipe Transaction,N/A,No
16096,2013,$53.65,Swipe Transaction,N/A,No
16097,2013,$36.81,Swipe Transaction,N/A,No
16098,2013,$28.07,Swipe Transaction,N/A,No
16099,2013,$117.30,Swipe Transaction,N/A,No
16100,2013,$33.67,Swipe Transaction,N/A,No
16101,2013,$93.00,Swipe Transaction,N/A,No
16102,2013,$46.60,Swipe Transaction,N/A,No
16103,2013,$-93.00,Swipe Transaction,N/A,No
16104,2013,$180.00,Swipe Transaction,N/A,No
16105,2013,$128.09,Swipe Transaction,N/A,No
16106,2013,$40.79,Swipe Transaction,N/A,No
16107,2013,$41.00,Swipe Transaction,N/A,No
16108,2013,$50.20,Online Transaction,N/A,No
16109,2013,$119.34,Swipe Transaction,N/A,No
16110,2013,$15.76,Swipe Transaction,N/A,No
16111,2013,$122.81,Swipe Transaction,N/A,No
16112,2013,$25.11,Swipe Transaction,N/A,No
16113,2013,$115.39,Swipe Transaction,N/A,No
16114,2013,$13.00,Swipe Transaction,N/A,No
16115,2013,$123.34,Swipe Transaction,N/A,No
16116,2013,$157.88,Swipe Transaction,N/A,No
16117,2013,$99.21,Swipe Transaction,N/A,No
16118,2013,$120.36,Swipe Transaction,N/A,No
16119,2013,$15.04,Swipe Transaction,N/A,No
16120,2013,$196.40,Swipe Transaction,N/A,No
16121,2013,$112.25,Swipe Transaction,N/A,No
16122,2013,$61.00,Swipe Transaction,N/A,No
16123,2013,$-63.00,Swipe Transaction,N/A,No
16124,2013,$-61.00,Swipe Transaction,N/A,No
16125,2013,$63.00,Swipe Transaction,N/A,No
16126,2013,$77.80,Swipe Transaction,Insufficient Balance,No
16127,2013,$77.80,Swipe Transaction,Insufficient Balance,No
16128,2013,$120.41,Swipe Transaction,Insufficient Balance,No
16129,2013,$110.69,Swipe Transaction,N/A,No
16130,2013,$71.42,Swipe Transaction,N/A,No
16131,2013,$124.36,Swipe Transaction,N/A,No
16132,2013,$45.53,Swipe Transaction,N/A,No
16133,2013,$66.24,Swipe Transaction,N/A,No
16134,2013,$12.13,Swipe Transaction,N/A,No
16135,2013,$42.77,Swipe Transaction,N/A,No
16136,2013,$1379.67,Online Transaction,N/A,No
16137,2013,$164.88,Swipe Transaction,N/A,No
16138,2013,$115.20,Swipe Transaction,N/A,No
16139,2013,$153.13,Swipe Transaction,N/A,No
16140,2013,$103.60,Swipe Transaction,N/A,No
16141,2013,$149.37,Swipe Transaction,N/A,No
16142,2013,$43.39,Swipe Transaction,N/A,No
16143,2013,$100.47,Swipe Transaction,N/A,No
16144,2013,$9.98,Swipe Transaction,N/A,No
16145,2013,$109.99,Swipe Transaction,N/A,No
16146,2013,$37.58,Online Transaction,N/A,No
16147,2013,$146.73,Swipe Transaction,N/A,No
16148,2013,$152.54,Swipe Transaction,N/A,No
16149,2013,$5.65,Swipe Transaction,N/A,No
16150,2013,$122.76,Swipe Transaction,N/A,No
16151,2013,$36.56,Swipe Transaction,N/A,No
16152,2013,$49.56,Online Transaction,N/A,No
16153,2013,$122.27,Swipe Transaction,Insufficient Balance,No
16154,2013,$116.62,Swipe Transaction,Insufficient Balance,No
16155,2013,$22.65,Swipe Transaction,N/A,No
16156,2013,$68.90,Swipe Transaction,N/A,No
16157,2013,$93.32,Swipe Transaction,N/A,No
16158,2013,$74.15,Swipe Transaction,N/A,No
16159,2013,$8.17,Swipe Transaction,N/A,No
16160,2013,$75.92,Swipe Transaction,N/A,No
16161,2013,$181.71,Swipe Transaction,N/A,No
16162,2013,$88.00,Swipe Transaction,N/A,No
16163,2013,$51.48,Swipe Transaction,N/A,No
16164,2013,$-88.00,Swipe Transaction,N/A,No
16165,2013,$54.87,Swipe Transaction,N/A,No
16166,2013,$37.06,Swipe Transaction,N/A,No
16167,2013,$145.41,Swipe Transaction,N/A,No
16168,2013,$116.62,Swipe Transaction,N/A,No
16169,2013,$91.56,Swipe Transaction,N/A,No
16170,2013,$73.63,Swipe Transaction,N/A,No
16171,2013,$50.67,Swipe Transaction,N/A,No
16172,2013,$56.78,Swipe Transaction,N/A,No
16173,2013,$133.26,Swipe Transaction,N/A,No
16174,2013,$150.51,Swipe Transaction,N/A,No
16175,2013,$70.37,Swipe Transaction,N/A,No
16176,2013,$104.25,Swipe Transaction,N/A,No
16177,2013,$126.36,Swipe Transaction,N/A,No
16178,2013,$-87.00,Swipe Transaction,N/A,No
16179,2013,$75.90,Swipe Transaction,N/A,No
16180,2013,$87.00,Swipe Transaction,N/A,No
16181,2013,$165.02,Online Transaction,N/A,No
16182,2013,$30.75,Swipe Transaction,N/A,No
16183,2013,$124.74,Swipe Transaction,N/A,No
16184,2013,$63.22,Swipe Transaction,N/A,No
16185,2013,$152.68,Swipe Transaction,N/A,No
16186,2013,$123.18,Swipe Transaction,N/A,No
16187,2013,$272.00,Swipe Transaction,N/A,No
16188,2013,$1.58,Swipe Transaction,N/A,No
16189,2013,$-97.00,Swipe Transaction,N/A,No
16190,2013,$97.00,Swipe Transaction,N/A,No
16191,2013,$46.92,Swipe Transaction,N/A,No
16192,2013,$134.57,Swipe Transaction,N/A,No
16193,2013,$-272.00,Swipe Transaction,N/A,No
16194,2013,$24.38,Swipe Transaction,N/A,No
16195,2013,$152.56,Swipe Transaction,N/A,No
16196,2013,$886.83,Swipe Transaction,N/A,No
16197,2013,$100.02,Swipe Transaction,N/A,No
16198,2013,$46.27,Swipe Transaction,N/A,No
16199,2013,$39.93,Swipe Transaction,N/A,No
16200,2013,$107.05,Swipe Transaction,N/A,No
16201,2013,$94.31,Swipe Transaction,N/A,No
16202,2013,$19.14,Swipe Transaction,N/A,No
16203,2013,$121.91,Swipe Transaction,Insufficient Balance,No
16204,2013,$140.02,Swipe Transaction,N/A,No
16205,2013,$26.22,Swipe Transaction,Technical Glitch,No
16206,2013,$122.96,Swipe Transaction,N/A,No
16207,2013,$133.56,Swipe Transaction,N/A,No
16208,2013,$43.60,Swipe Transaction,N/A,No
16209,2013,$117.76,Swipe Transaction,N/A,No
16210,2013,$47.64,Swipe Transaction,N/A,No
16211,2013,$33.14,Swipe Transaction,N/A,No
16212,2013,$125.52,Swipe Transaction,N/A,No
16213,2013,$83.27,Swipe Transaction,N/A,No
16214,2013,$131.18,Swipe Transaction,N/A,No
16215,2013,$117.50,Swipe Transaction,N/A,No
16216,2013,$-83.00,Swipe Transaction,N/A,No
16217,2013,$83.00,Swipe Transaction,N/A,No
16218,2013,$65.25,Swipe Transaction,N/A,No
16219,2013,$56.51,Swipe Transaction,N/A,No
16220,2013,$112.84,Swipe Transaction,N/A,No
16221,2013,$93.09,Swipe Transaction,N/A,No
16222,2013,$157.00,Swipe Transaction,N/A,No
16223,2013,$75.19,Swipe Transaction,N/A,No
16224,2013,$102.91,Swipe Transaction,N/A,No
16225,2013,$-157.00,Swipe Transaction,N/A,No
16226,2013,$71.01,Swipe Transaction,N/A,No
16227,2013,$27.93,Online Transaction,N/A,No
16228,2013,$114.85,Swipe Transaction,N/A,No
16229,2013,$152.32,Swipe Transaction,N/A,No
16230,2013,$81.45,Swipe Transaction,N/A,No
16231,2013,$114.02,Swipe Transaction,N/A,No
16232,2013,$2.31,Swipe Transaction,N/A,No
16233,2013,$83.87,Swipe Transaction,N/A,No
16234,2013,$147.00,Swipe Transaction,N/A,No
16235,2013,$11.99,Swipe Transaction,N/A,No
16236,2013,$96.47,Swipe Transaction,N/A,No
16237,2013,$439.00,Online Transaction,N/A,No
16238,2013,$72.75,Swipe Transaction,N/A,No
16239,2013,$118.04,Swipe Transaction,N/A,No
16240,2013,$78.00,Swipe Transaction,N/A,No
16241,2013,$26.40,Swipe Transaction,N/A,No
16242,2013,$-78.00,Swipe Transaction,N/A,No
16243,2013,$123.29,Swipe Transaction,N/A,No
16244,2013,$51.57,Swipe Transaction,N/A,No
16245,2013,$130.31,Online Transaction,N/A,No
16246,2013,$-439.00,Online Transaction,N/A,No
16247,2013,$77.58,Swipe Transaction,N/A,No
16248,2013,$167.71,Swipe Transaction,N/A,No
16249,2013,$66.48,Swipe Transaction,N/A,No
16250,2013,$35.79,Swipe Transaction,N/A,No
16251,2013,$463.40,Swipe Transaction,N/A,No
16252,2013,$152.19,Swipe Transaction,N/A,No
16253,2013,$118.61,Swipe Transaction,N/A,No
16254,2013,$13.91,Swipe Transaction,N/A,No
16255,2013,$61.63,Swipe Transaction,N/A,No
16256,2013,$30.06,Swipe Transaction,N/A,No
16257,2013,$127.27,Swipe Transaction,N/A,No
16258,2013,$23.24,Swipe Transaction,N/A,No
16259,2013,$157.62,Swipe Transaction,N/A,No
16260,2013,$277.26,Online Transaction,N/A,No
16261,2013,$127.08,Swipe Transaction,N/A,No
16262,2013,$124.36,Swipe Transaction,N/A,No
16263,2013,$124.18,Swipe Transaction,N/A,No
16264,2013,$32.30,Swipe Transaction,N/A,No
16265,2013,$179.89,Swipe Transaction,N/A,No
16266,2013,$1409.40,Swipe Transaction,N/A,No
16267,2013,$104.00,Swipe Transaction,N/A,No
16268,2013,$60.00,Swipe Transaction,N/A,No
16269,2013,$146.34,Swipe Transaction,N/A,No
16270,2013,$-104.00,Swipe Transaction,N/A,No
16271,2013,$97.31,Swipe Transaction,N/A,No
16272,2013,$132.84,Swipe Transaction,N/A,No
16273,2013,$17.33,Swipe Transaction,N/A,No
16274,2013,$48.71,Swipe Transaction,N/A,No
16275,2013,$133.18,Swipe Transaction,N/A,No
16276,2013,$122.59,Swipe Transaction,N/A,No
16277,2013,$49.15,Swipe Transaction,N/A,No
16278,2013,$104.79,Swipe Transaction,N/A,No
16279,2013,$110.73,Swipe Transaction,N/A,No
16280,2013,$38.29,Swipe Transaction,N/A,No
16281,2013,$97.92,Swipe Transaction,N/A,No
16282,2013,$119.94,Swipe Transaction,Insufficient Balance,No
16283,2013,$46.16,Swipe Transaction,N/A,No
16284,2013,$117.40,Swipe Transaction,N/A,No
16285,2013,$8.42,Swipe Transaction,N/A,No
16286,2013,$63.62,Swipe Transaction,N/A,No
16287,2013,$-72.00,Swipe Transaction,N/A,No
16288,2013,$72.00,Swipe Transaction,N/A,No
16289,2013,$129.30,Swipe Transaction,N/A,No
16290,2013,$38.57,Swipe Transaction,N/A,No
16291,2013,$95.64,Swipe Transaction,N/A,No
16292,2013,$173.76,Swipe Transaction,N/A,No
16293,2013,$155.10,Swipe Transaction,N/A,No
16294,2013,$116.58,Swipe Transaction,Insufficient Balance,No
16295,2013,$187.39,Online Transaction,N/A,No
16296,2013,$113.21,Swipe Transaction,N/A,No
16297,2013,$132.93,Swipe Transaction,N/A,No
16298,2013,$24.19,Swipe Transaction,N/A,No
16299,2013,$905.71,Online Transaction,N/A,No
16300,2013,$28.76,Swipe Transaction,N/A,No
16301,2013,$33.43,Swipe Transaction,N/A,No
16302,2013,$118.60,Swipe Transaction,N/A,No
16303,2013,$130.06,Swipe Transaction,N/A,No
16304,2013,$63.48,Swipe Transaction,N/A,No
16305,2013,$167.84,Swipe Transaction,N/A,No
16306,2013,$97.09,Swipe Transaction,N/A,No
16307,2013,$68.24,Swipe Transaction,N/A,No
16308,2013,$132.51,Swipe Transaction,N/A,No
16309,2013,$104.81,Swipe Transaction,N/A,No
16310,2013,$136.26,Online Transaction,N/A,No
16311,2013,$114.95,Swipe Transaction,N/A,No
16312,2013,$177.01,Swipe Transaction,N/A,No
16313,2013,$35.51,Swipe Transaction,N/A,No
16314,2013,$867.36,Swipe Transaction,N/A,No
16315,2013,$125.58,Swipe Transaction,N/A,No
16316,2013,$83.34,Swipe Transaction,N/A,No
16317,2013,$203.30,Swipe Transaction,N/A,No
16318,2013,$128.59,Swipe Transaction,N/A,No
16319,2013,$57.01,Swipe Transaction,N/A,No
16320,2013,$140.48,Swipe Transaction,N/A,No
16321,2013,$65.69,Swipe Transaction,N/A,No
16322,2013,$121.77,Swipe Transaction,Insufficient Balance,No
16323,2013,$41.57,Swipe Transaction,N/A,No
16324,2013,$70.09,Swipe Transaction,N/A,No
16325,2013,$64.46,Swipe Transaction,Insufficient Balance,No
16326,2013,$40.87,Swipe Transaction,N/A,No
16327,2013,$79.49,Swipe Transaction,N/A,No
16328,2013,$43.93,Swipe Transaction,N/A,No
16329,2013,$55.00,Swipe Transaction,N/A,No
16330,2013,$-55.00,Swipe Transaction,N/A,No
16331,2013,$127.43,Swipe Transaction,N/A,No
16332,2013,$66.00,Swipe Transaction,N/A,No
16333,2013,$-66.00,Swipe Transaction,N/A,No
16334,2013,$46.83,Swipe Transaction,N/A,No
16335,2013,$126.47,Swipe Transaction,N/A,No
16336,2013,$407.54,Online Transaction,N/A,No
16337,2013,$128.74,Swipe Transaction,N/A,No
16338,2013,$126.29,Online Transaction,N/A,No
16339,2013,$30.60,Swipe Transaction,N/A,No
16340,2013,$30.32,Online Transaction,N/A,No
16341,2013,$115.37,Swipe Transaction,N/A,No
16342,2013,$128.26,Swipe Transaction,N/A,No
16343,2013,$155.74,Online Transaction,N/A,No
16344,2013,$91.75,Swipe Transaction,N/A,No
16345,2013,$52.45,Swipe Transaction,N/A,No
16346,2013,$831.09,Swipe Transaction,N/A,No
16347,2013,$146.81,Swipe Transaction,N/A,No
16348,2013,$102.55,Swipe Transaction,N/A,No
16349,2013,$120.30,Swipe Transaction,N/A,No
16350,2013,$913.23,Swipe Transaction,N/A,No
16351,2013,$94.62,Swipe Transaction,N/A,No
16352,2013,$89.85,Swipe Transaction,N/A,No
16353,2013,$53.34,Swipe Transaction,N/A,No
16354,2013,$39.60,Swipe Transaction,N/A,No
16355,2013,$37.09,Swipe Transaction,N/A,No
16356,2013,$99.00,Swipe Transaction,N/A,No
16357,2013,$-99.00,Swipe Transaction,N/A,No
16358,2013,$162.15,Online Transaction,N/A,No
16359,2013,$84.94,Swipe Transaction,N/A,No
16360,2013,$95.00,Swipe Transaction,N/A,No
16361,2013,$-95.00,Swipe Transaction,N/A,No
16362,2013,$130.02,Swipe Transaction,N/A,No
16363,2013,$37.06,Swipe Transaction,N/A,No
16364,2013,$120.86,Swipe Transaction,N/A,No
16365,2013,$158.54,Swipe Transaction,N/A,No
16366,2013,$162.65,Swipe Transaction,N/A,No
16367,2013,$105.00,Swipe Transaction,N/A,No
16368,2013,$201.00,Swipe Transaction,N/A,No
16369,2013,$94.48,Swipe Transaction,N/A,No
16370,2013,$-201.00,Swipe Transaction,N/A,No
16371,2013,$156.35,Swipe Transaction,N/A,No
16372,2013,$-105.00,Swipe Transaction,N/A,No
16373,2013,$147.67,Swipe Transaction,N/A,No
16374,2013,$111.37,Swipe Transaction,N/A,No
16375,2013,$117.17,Swipe Transaction,N/A,No
16376,2013,$102.93,Online Transaction,N/A,No
16377,2013,$115.81,Swipe Transaction,N/A,No
16378,2013,$111.19,Swipe Transaction,N/A,No
16379,2013,$129.31,Swipe Transaction,N/A,No
16380,2013,$33.51,Swipe Transaction,N/A,No
16381,2013,$87.65,Swipe Transaction,N/A,No
16382,2013,$37.10,Swipe Transaction,N/A,No
16383,2013,$411.00,Swipe Transaction,N/A,No
16384,2013,$-411.00,Swipe Transaction,N/A,No
16385,2013,$138.93,Swipe Transaction,N/A,No
16386,2013,$45.45,Swipe Transaction,N/A,No
16387,2013,$130.11,Swipe Transaction,N/A,No
16388,2013,$55.17,Swipe Transaction,N/A,No
16389,2013,$7.37,Swipe Transaction,N/A,No
16390,2013,$81.73,Swipe Transaction,N/A,No
16391,2013,$162.33,Swipe Transaction,N/A,No
16392,2013,$135.95,Swipe Transaction,N/A,No
16393,2013,$27.78,Swipe Transaction,N/A,No
16394,2013,$114.84,Swipe Transaction,N/A,No
16395,2013,$163.91,Swipe Transaction,N/A,No
16396,2013,$133.43,Swipe Transaction,N/A,No
16397,2013,$45.19,Swipe Transaction,N/A,No
16398,2013,$239.27,Online Transaction,N/A,No
16399,2013,$123.58,Swipe Transaction,N/A,No
16400,2013,$102.52,Swipe Transaction,N/A,No
16401,2013,$175.20,Swipe Transaction,N/A,No
16402,2013,$80.00,Swipe Transaction,N/A,No
16403,2013,$75.99,Swipe Transaction,N/A,No
16404,2013,$78.35,Swipe Transaction,N/A,No
16405,2013,$147.39,Swipe Transaction,N/A,No
16406,2013,$108.12,Online Transaction,N/A,No
16407,2013,$80.89,Swipe Transaction,N/A,No
16408,2013,$100.00,Swipe Transaction,Insufficient Balance,No
16409,2013,$140.00,Swipe Transaction,N/A,No
16410,2013,$8.53,Swipe Transaction,N/A,No
16411,2013,$90.09,Swipe Transaction,N/A,No
16412,2013,$115.33,Swipe Transaction,N/A,No
16413,2013,$65.67,Swipe Transaction,N/A,No
16414,2013,$115.33,Swipe Transaction,N/A,No
16415,2013,$31.37,Swipe Transaction,N/A,No
16416,2013,$483.54,Swipe Transaction,N/A,No
16417,2013,$136.31,Swipe Transaction,N/A,No
16418,2013,$127.27,Swipe Transaction,N/A,No
16419,2013,$28.63,Swipe Transaction,N/A,No
16420,2013,$34.61,Swipe Transaction,N/A,No
16421,2013,$229.45,Online Transaction,N/A,No
16422,2013,$184.15,Online Transaction,N/A,No
16423,2013,$552.10,Swipe Transaction,N/A,No
16424,2013,$35.03,Swipe Transaction,N/A,No
16425,2013,$120.00,Swipe Transaction,N/A,No
16426,2013,$144.31,Swipe Transaction,N/A,No
16427,2013,$179.89,Online Transaction,N/A,No
16428,2013,$141.27,Swipe Transaction,N/A,No
16429,2013,$173.60,Swipe Transaction,N/A,No
16430,2013,$128.43,Swipe Transaction,N/A,No
16431,2013,$148.34,Swipe Transaction,N/A,No
16432,2013,$96.09,Swipe Transaction,N/A,No
16433,2013,$391.04,Online Transaction,N/A,No
16434,2013,$6.86,Swipe Transaction,N/A,No
16435,2013,$131.73,Swipe Transaction,N/A,No
16436,2013,$41.92,Swipe Transaction,N/A,No
16437,2013,$7.07,Swipe Transaction,N/A,No
16438,2013,$142.54,Swipe Transaction,N/A,No
16439,2013,$61.77,Swipe Transaction,N/A,No
16440,2013,$163.11,Swipe Transaction,N/A,No
16441,2013,$25.66,Swipe Transaction,N/A,No
16442,2013,$85.82,Swipe Transaction,N/A,No
